customerid,PD,EAD,LGD,Expected_Loss
714,0.0,3078.95,0.9,0.07
715,0.0021,2645.09,0.9,5.11
716,0.9999,4972.32,0.9,4474.85
717,1e-04,6289.76,0.9,0.32
718,0.0,3357.69,0.9,0.03
719,1e-04,5294.07,0.9,0.24
720,0.0,2891.52,0.9,0.03
721,0.9999,4246.65,0.9,3821.76
722,0.0,2374.71,0.9,0.03
723,0.0,2897.51,0.9,0.03
724,0.0,2054.83,0.9,0.02
725,0.0,4202.06,0.9,0.14
726,0.0,5121.71,0.9,0.09
727,1e-04,3839.6,0.9,0.37
728,0.0,4341.17,0.9,0.06
729,0.0,2877.13,0.9,0.04
730,1e-04,5628.33,0.9,0.37
731,0.0,5241.05,0.9,0.13
732,0.0,4605.59,0.9,0.07
733,0.0,1988.26,0.9,0.02
734,0.0,2744.11,0.9,0.05
735,0.0,1675.02,0.9,0.05
736,0.0,3540.98,0.9,0.03
737,0.0,4045.61,0.9,0.15
738,0.0,5656.27,0.9,0.2
739,0.0142,4796.5,0.9,61.37
740,1e-04,5684.38,0.9,0.28
741,1e-04,3243.64,0.9,0.15
742,0.0,4975.97,0.9,0.19
743,0.0,4584.5,0.9,0.06
744,0.9999,2614.14,0.9,2352.44
745,0.9998,5631.37,0.9,5067.31
746,0.0,5263.52,0.9,0.09
747,0.0,5175.13,0.9,0.07
748,0.0,4696.97,0.9,0.06
749,0.9998,2666.38,0.9,2399.33
750,0.0,1547.83,0.9,0.02
751,0.0,5867.85,0.9,0.12
752,0.0,3730.34,0.9,0.03
753,0.0,3846.07,0.9,0.06
754,0.0,3380.62,0.9,0.02
755,0.0,2842.01,0.9,0.06
756,1e-04,5008.32,0.9,0.52
757,0.0,2925.51,0.9,0.03
758,0.0,4990.46,0.9,0.1
759,0.0,1212.72,0.9,0.03
760,0.0,6489.23,0.9,0.14
761,0.0,2671.69,0.9,0.03
762,0.0,5249.84,0.9,0.09
763,0.0,6104.0,0.9,0.25
764,0.0,1498.44,0.9,0.02
765,1e-04,6982.22,0.9,0.74
766,1e-04,3880.39,0.9,0.19
767,0.0,4056.83,0.9,0.06
768,1e-04,2765.78,0.9,0.22
769,0.0,4218.36,0.9,0.17
770,0.9999,4539.01,0.9,4084.76
771,0.0,6096.02,0.9,0.18
772,1e-04,1854.52,0.9,0.12
773,0.9999,3992.73,0.9,3593.24
774,0.0,2905.26,0.9,0.09
775,0.0,3808.05,0.9,0.16
776,0.0,2622.04,0.9,0.03
777,0.0,1706.88,0.9,0.03
778,0.0,4203.45,0.9,0.04
779,1e-04,803.33,0.9,0.04
780,0.0,4299.49,0.9,0.04
781,0.0005,4740.44,0.9,1.95
782,0.0,4886.73,0.9,0.06
783,0.0,1549.69,0.9,0.02
784,0.0,1363.38,0.9,0.02
785,0.0,4323.72,0.9,0.04
786,0.9982,5922.71,0.9,5321.05
787,0.9999,5173.71,0.9,4656.1
788,0.0,4432.31,0.9,0.07
789,0.0,5748.91,0.9,0.14
790,0.0,4296.22,0.9,0.05
791,0.0002,5465.0,0.9,0.84
792,0.0,3758.6,0.9,0.04
793,0.9999,4469.09,0.9,4021.86
794,0.0,3236.48,0.9,0.08
795,0.0,7296.43,0.9,0.22
796,0.0002,4248.73,0.9,0.79
797,0.0,2806.52,0.9,0.04
798,0.0,3886.16,0.9,0.04
799,0.0002,2710.63,0.9,0.61
800,0.0,2732.52,0.9,0.11
801,0.9999,4604.33,0.9,4143.66
802,0.0104,2406.93,0.9,22.5
803,0.0,2907.21,0.9,0.03
804,0.0,5443.33,0.9,0.14
805,0.0817,3195.74,0.9,235.05
806,1e-04,2031.97,0.9,0.14
807,0.9996,3570.4,0.9,3212.11
808,0.9999,2057.54,0.9,1851.56
809,0.0,3518.22,0.9,0.08
810,0.0,3593.32,0.9,0.07
811,0.0,3399.53,0.9,0.04
812,0.0,4207.16,0.9,0.05
813,0.9998,2807.73,0.9,2526.44
814,1e-04,3895.48,0.9,0.39
815,0.0,3644.64,0.9,0.09
816,0.0,7369.57,0.9,0.17
817,0.0,4831.42,0.9,0.12
818,0.9999,3099.01,0.9,2788.93
819,0.0,2565.72,0.9,0.06
820,0.0,5656.09,0.9,0.12
821,1e-04,4502.18,0.9,0.44
822,0.0,3732.74,0.9,0.04
823,0.0,3508.66,0.9,0.05
824,0.0,1956.43,0.9,0.05
825,1e-04,3426.03,0.9,0.19
826,0.0004,4152.72,0.9,1.39
827,1e-04,4926.7,0.9,0.48
828,0.9998,2639.84,0.9,2375.49
829,1e-04,5388.82,0.9,0.29
830,0.9999,4089.45,0.9,3680.29
831,0.0021,3155.4,0.9,6.0
832,0.9998,4447.7,0.9,4002.31
833,0.0,4350.02,0.9,0.04
834,0.0,4476.07,0.9,0.14
835,1e-04,2182.18,0.9,0.11
836,0.0,5822.27,0.9,0.22
837,0.0,2430.08,0.9,0.03
838,1e-04,4098.47,0.9,0.26
839,0.0,5405.8,0.9,0.11
840,0.9999,2743.57,0.9,2469.01
841,0.0,3645.79,0.9,0.09
842,0.0,2194.08,0.9,0.08
843,0.9991,4819.69,0.9,4333.67
844,1e-04,7342.28,0.9,0.48
845,0.0,3257.43,0.9,0.03
846,0.0,4093.27,0.9,0.03
847,0.0,1523.75,0.9,0.02
848,0.0,4034.19,0.9,0.04
849,0.0,6155.02,0.9,0.11
850,0.0,2371.01,0.9,0.03
851,0.9914,6560.96,0.9,5854.12
852,0.0,2373.38,0.9,0.07
853,1e-04,4329.29,0.9,0.28
854,0.9278,5205.87,0.9,4347.14
855,1e-04,5592.02,0.9,0.39
856,0.0,5691.22,0.9,0.15
857,0.0,2649.85,0.9,0.02
858,0.0,2399.11,0.9,0.03
859,0.0,6315.46,0.9,0.12
860,0.9996,4899.44,0.9,4407.62
861,0.9998,1445.24,0.9,1300.49
862,0.0,5747.02,0.9,0.14
863,0.9999,3365.78,0.9,3029.0
864,0.0,5306.26,0.9,0.22
865,0.0,2813.94,0.9,0.06
866,0.0,406.26,0.9,0.01
867,0.9999,4651.64,0.9,4186.13
868,0.0,4486.86,0.9,0.05
869,0.0,5556.85,0.9,0.15
870,0.9996,2893.92,0.9,2603.47
871,0.0,4453.64,0.9,0.05
872,0.0,3679.24,0.9,0.12
873,0.9997,2000.75,0.9,1800.1
874,0.0,2595.88,0.9,0.04
875,0.0,5182.02,0.9,0.08
876,0.0,3663.33,0.9,0.06
877,1e-04,3332.61,0.9,0.41
878,0.0,2325.96,0.9,0.03
879,0.0,3070.87,0.9,0.05
880,0.9998,572.64,0.9,515.27
881,0.0019,3991.66,0.9,6.91
882,0.0,3837.46,0.9,0.04
883,0.9998,3776.31,0.9,3397.97
884,0.0002,6490.28,0.9,1.01
885,0.0,5254.6,0.9,0.1
886,0.0,6482.91,0.9,0.13
887,0.0,4035.23,0.9,0.04
888,1e-04,7008.71,0.9,0.76
889,0.0,3059.4,0.9,0.05
890,1e-04,10467.73,0.9,0.57
891,0.9999,4480.56,0.9,4032.21
892,1e-04,5240.31,0.9,0.36
893,0.0,5423.05,0.9,0.1
894,0.0,3612.75,0.9,0.1
895,1e-04,5148.75,0.9,0.24
896,1e-04,4264.63,0.9,0.27
897,0.0,3408.37,0.9,0.09
898,1e-04,4182.79,0.9,0.19
899,0.0,2743.95,0.9,0.03
900,0.0,3020.36,0.9,0.05
901,0.9999,6731.22,0.9,6057.69
902,0.9953,4182.43,0.9,3746.66
903,0.9996,5767.99,0.9,5188.87
904,0.0,5501.42,0.9,0.1
905,0.0,2636.57,0.9,0.05
906,0.0,3066.01,0.9,0.1
907,0.9999,3927.3,0.9,3534.32
908,0.0,2003.03,0.9,0.04
909,0.0,3981.81,0.9,0.04
910,0.0103,4468.96,0.9,41.42
911,0.0007,6865.81,0.9,4.04
912,0.0,4680.05,0.9,0.05
913,0.0002,7155.7,0.9,0.98
914,0.0,3310.63,0.9,0.03
915,0.9999,4142.75,0.9,3728.26
916,0.0,4258.98,0.9,0.12
917,0.0,3553.18,0.9,0.11
918,0.0,5079.38,0.9,0.08
919,1e-04,5441.79,0.9,0.32
920,0.0,4541.89,0.9,0.06
921,0.0,3327.51,0.9,0.03
922,0.0,4159.65,0.9,0.06
923,0.0,7086.34,0.9,0.15
924,0.0,3917.2,0.9,0.03
925,0.0,6770.43,0.9,0.18
926,0.0066,6430.87,0.9,38.31
927,0.0,2279.78,0.9,0.03
928,0.0,3979.45,0.9,0.08
929,0.0,2932.98,0.9,0.03
930,0.0,3435.11,0.9,0.04
931,0.0,3297.89,0.9,0.04
932,1e-04,3863.85,0.9,0.49
933,0.0,6027.27,0.9,0.12
934,1e-04,5307.19,0.9,0.36
935,0.9999,3761.66,0.9,3385.28
936,0.0,5309.78,0.9,0.09
937,0.0002,3144.37,0.9,0.47
938,1e-04,4374.41,0.9,0.33
939,0.0,5427.45,0.9,0.13
940,0.0,5408.3,0.9,0.23
941,0.0,5217.63,0.9,0.17
942,0.0,3856.27,0.9,0.04
943,1.0,4775.53,0.9,4297.79
944,0.9999,7024.41,0.9,6321.57
945,0.0,1920.91,0.9,0.03
946,0.0,5915.75,0.9,0.18
947,0.9993,4860.48,0.9,4371.27
948,0.0,2535.39,0.9,0.03
949,0.0,4714.16,0.9,0.1
950,0.0011,2868.43,0.9,2.74
951,0.0004,2819.01,0.9,0.9
952,0.0,4550.63,0.9,0.04
953,0.0922,2945.77,0.9,244.44
954,0.0,3792.95,0.9,0.05
955,0.0,2562.28,0.9,0.03
956,0.0,5324.31,0.9,0.09
957,1e-04,5582.2,0.9,0.46
958,0.0,3979.54,0.9,0.1
959,0.9998,7214.17,0.9,6491.71
960,1e-04,3329.07,0.9,0.29
961,0.0,2696.3,0.9,0.04
962,1e-04,4700.02,0.9,0.43
963,0.0066,2310.54,0.9,13.63
964,0.0,4690.26,0.9,0.06
965,0.9958,4197.83,0.9,3762.22
966,0.0022,1819.24,0.9,3.61
967,0.0,1639.24,0.9,0.04
968,0.9999,3978.72,0.9,3580.64
969,0.0,3939.78,0.9,0.08
970,0.0,4691.83,0.9,0.05
971,0.0,2446.1,0.9,0.02
972,0.0,3503.32,0.9,0.03
973,0.0,3388.57,0.9,0.04
974,0.0,3560.43,0.9,0.05
975,1e-04,5146.31,0.9,0.28
976,0.0,2789.19,0.9,0.06
977,1e-04,6929.4,0.9,0.86
978,0.0,4101.09,0.9,0.04
979,1e-04,3957.18,0.9,0.53
980,0.0136,3519.05,0.9,43.1
981,0.0,3258.21,0.9,0.06
982,0.9999,4520.03,0.9,4067.71
983,0.0002,3084.12,0.9,0.46
984,0.0,5044.26,0.9,0.09
985,0.0,2339.62,0.9,0.04
986,0.9988,3687.06,0.9,3314.31
987,0.0,4755.22,0.9,0.05
988,0.0,4092.35,0.9,0.04
989,0.0,4262.76,0.9,0.09
990,0.0,3854.43,0.9,0.1
991,0.0,3998.99,0.9,0.04
992,1e-04,3988.56,0.9,0.41
993,0.0,4074.09,0.9,0.07
994,1e-04,4516.39,0.9,0.24
995,1e-04,5250.09,0.9,0.25
996,0.9999,3508.42,0.9,3157.33
997,0.0,2274.75,0.9,0.04
998,1e-04,2290.15,0.9,0.21
999,0.0,2854.2,0.9,0.1
1000,0.9998,5272.23,0.9,4743.96
1001,0.0,8887.82,0.9,0.28
1002,1e-04,3690.35,0.9,0.18
1003,0.9999,3791.98,0.9,3412.46
1004,0.0,5736.86,0.9,0.18
1005,0.9999,5833.18,0.9,5249.52
1006,0.0,6074.62,0.9,0.11
1007,0.9999,4021.13,0.9,3618.79
1008,0.0,4586.35,0.9,0.08
1009,0.0,3906.98,0.9,0.04
1010,1e-04,5745.51,0.9,0.75
1011,0.0,5097.23,0.9,0.07
1012,0.0,1849.56,0.9,0.04
1013,0.0008,4605.12,0.9,3.31
1014,0.0,4058.99,0.9,0.05
1015,0.0,4201.7,0.9,0.12
1016,0.0,4557.76,0.9,0.07
1017,0.9999,6448.5,0.9,5803.35
1018,0.0,2501.74,0.9,0.02
1019,0.0,5092.92,0.9,0.14
1020,0.0002,4102.92,0.9,0.76
1021,0.0,4396.09,0.9,0.06
1022,0.014,3601.69,0.9,45.53
1023,0.9999,4728.92,0.9,4255.59
1024,0.0,6867.28,0.9,0.19
1025,0.0,2203.42,0.9,0.04
1026,0.0,2270.25,0.9,0.06
1027,0.0,3735.74,0.9,0.05
1028,0.0,4512.84,0.9,0.11
1029,1e-04,4325.28,0.9,0.5
1030,0.0,3663.74,0.9,0.05
1031,0.0,2458.52,0.9,0.08
1032,1e-04,3988.2,0.9,0.44
1033,0.9999,2949.96,0.9,2654.73
1034,0.0,4290.18,0.9,0.07
1035,0.0,4378.03,0.9,0.19
1036,0.0,4926.37,0.9,0.06
1037,1e-04,6015.0,0.9,0.54
1038,0.0,4524.23,0.9,0.05
1039,0.0,7094.56,0.9,0.17
1040,0.0,3406.03,0.9,0.03
1041,0.9999,3633.62,0.9,3270.06
1042,0.0,4749.24,0.9,0.06
1043,1e-04,3744.64,0.9,0.21
1044,0.9995,1721.74,0.9,1548.79
1045,0.9999,4173.52,0.9,3755.88
1046,0.998,6250.45,0.9,5614.16
1047,1e-04,3538.63,0.9,0.42
1048,0.0,5427.68,0.9,0.12
1049,0.0,1612.26,0.9,0.02
1050,0.0,3441.77,0.9,0.03
1051,0.0,5551.0,0.9,0.15
1052,0.0007,2431.29,0.9,1.45
1053,0.0,3477.6,0.9,0.12
1054,0.0,2877.77,0.9,0.09
1055,0.0,6342.77,0.9,0.21
1056,0.0,6852.98,0.9,0.18
1057,0.0,4890.64,0.9,0.15
1058,0.0,3090.07,0.9,0.03
1059,0.0,6851.4,0.9,0.19
1060,0.9996,3801.83,0.9,3420.33
1061,0.0,2368.42,0.9,0.04
1062,0.0,4618.72,0.9,0.08
1063,0.0,2330.75,0.9,0.03
1064,0.0,3150.57,0.9,0.07
1065,0.0,3894.03,0.9,0.06
1066,1e-04,5381.51,0.9,0.3
1067,0.9999,5796.12,0.9,5216.12
1068,0.0,3968.78,0.9,0.07
1069,0.0,4886.31,0.9,0.14
1070,0.0,4757.51,0.9,0.05
1071,0.0002,3886.44,0.9,0.63
1072,0.0,3000.11,0.9,0.03
1073,0.0,4768.51,0.9,0.15
1074,0.9999,4725.02,0.9,4252.25
1075,0.0,4475.4,0.9,0.07
1076,1e-04,5998.67,0.9,0.65
1077,0.0002,3000.53,0.9,0.56
1078,0.0656,4763.41,0.9,281.33
1079,0.0,6603.67,0.9,0.13
1080,0.0,4371.22,0.9,0.04
1081,1e-04,3321.41,0.9,0.22
1082,0.0,5186.44,0.9,0.12
1083,0.0,4767.46,0.9,0.06
1084,0.9999,3098.5,0.9,2788.44
1085,0.9429,4639.23,0.9,3936.73
1086,1.0,5324.28,0.9,4791.65
1087,0.0,2815.61,0.9,0.04
1088,0.0,4656.16,0.9,0.05
1089,0.0,4184.78,0.9,0.06
1090,0.0,2965.66,0.9,0.12
1091,0.9999,1939.76,0.9,1745.57
1092,0.0,3325.49,0.9,0.15
1093,0.9966,2958.2,0.9,2653.26
1094,0.0,3027.97,0.9,0.03
1095,0.0,1118.59,0.9,0.02
1096,0.9999,4041.71,0.9,3637.34
1097,0.0,1808.91,0.9,0.03
1098,0.0,2611.18,0.9,0.03
1099,0.0,5529.28,0.9,0.12
1100,0.0004,2066.68,0.9,0.76
1101,0.003,3324.15,0.9,8.84
1102,0.9999,4729.29,0.9,4256.09
1103,0.0,3818.79,0.9,0.05
1104,0.0,2632.09,0.9,0.1
1105,0.0,2996.44,0.9,0.03
1106,0.0,3445.84,0.9,0.03
1107,0.0,3095.48,0.9,0.04
1108,0.0,4742.28,0.9,0.06
1109,0.0,4034.2,0.9,0.04
1110,1e-04,4371.34,0.9,0.27
1111,0.0,3805.72,0.9,0.04
1112,0.9999,6165.98,0.9,5549.02
1113,0.0,3299.14,0.9,0.03
1114,1e-04,4185.11,0.9,0.26
1115,0.0,5812.31,0.9,0.14
1116,0.9999,5589.77,0.9,5030.44
1117,0.9999,4852.11,0.9,4366.59
1118,0.9997,3261.22,0.9,2934.23
1119,0.0,6649.36,0.9,0.13
1120,0.0,3250.94,0.9,0.13
1121,0.0,2736.43,0.9,0.04
1122,0.0,5285.23,0.9,0.11
1123,0.0,4303.71,0.9,0.07
1124,0.0,1783.3,0.9,0.03
1125,0.9994,3756.98,0.9,3379.36
1126,0.0,3288.5,0.9,0.04
1127,0.0,2081.83,0.9,0.04
1128,0.0005,2623.89,0.9,1.15
1129,1e-04,4222.79,0.9,0.32
1130,0.0,3612.72,0.9,0.07
1131,0.0122,3238.57,0.9,35.63
1132,0.0,5341.62,0.9,0.09
1133,0.0,1339.65,0.9,0.03
1134,0.0,4007.02,0.9,0.04
1135,0.0,5017.6,0.9,0.06
1136,0.9999,3389.46,0.9,3050.13
1137,0.0,5335.87,0.9,0.1
1138,0.0,3503.84,0.9,0.13
1139,0.0,3280.46,0.9,0.05
1140,0.0,2456.0,0.9,0.03
1141,0.0,3174.62,0.9,0.03
1142,0.0,2983.96,0.9,0.08
1143,0.0,4977.23,0.9,0.07
1144,0.0,3938.15,0.9,0.03
1145,0.0,3534.14,0.9,0.05
1146,0.0,3161.12,0.9,0.03
1147,0.0,2193.78,0.9,0.07
1148,1.0,4835.14,0.9,4351.42
1149,0.0,4678.26,0.9,0.15
1150,0.0,3831.24,0.9,0.04
1151,0.9998,3872.63,0.9,3484.73
1152,1e-04,7338.85,0.9,0.49
1153,0.9999,7042.75,0.9,6337.56
1154,0.0,1719.82,0.9,0.04
1155,0.0,4038.45,0.9,0.04
1156,0.0,3633.04,0.9,0.03
1157,0.0,6206.14,0.9,0.23
1158,0.9269,6443.9,0.9,5375.44
1159,1e-04,2859.14,0.9,0.19
1160,0.0,3598.97,0.9,0.04
1161,0.0,5758.91,0.9,0.12
1162,1e-04,3423.09,0.9,0.31
1163,0.9999,2641.24,0.9,2376.86
1164,1e-04,2433.16,0.9,0.12
1165,0.0,3709.59,0.9,0.06
1166,0.0,3406.85,0.9,0.04
1167,0.0,3191.34,0.9,0.03
1168,1e-04,5918.08,0.9,0.28
1169,0.0019,5361.49,0.9,9.41
1170,0.0,2228.92,0.9,0.02
1171,1e-04,6710.64,0.9,0.5
1172,0.0,7185.79,0.9,0.24
1173,0.0,5006.02,0.9,0.06
1174,1e-04,6543.81,0.9,0.43
1175,0.0,4434.81,0.9,0.05
1176,0.0,3651.18,0.9,0.04
1177,0.0,3202.45,0.9,0.07
1178,0.0,3099.47,0.9,0.04
1179,0.9576,5691.25,0.9,4905.08
1180,0.0,4810.76,0.9,0.09
1181,0.0,3365.48,0.9,0.05
1182,0.0,5078.57,0.9,0.06
1183,0.0,4544.02,0.9,0.07
1184,0.0,6544.08,0.9,0.22
1185,0.0,4988.12,0.9,0.07
1186,0.0,3821.42,0.9,0.04
1187,0.0,3751.66,0.9,0.02
1188,1e-04,4815.12,0.9,0.43
1189,1e-04,6144.15,0.9,0.6
1190,0.0,2213.09,0.9,0.03
1191,0.0,5013.08,0.9,0.08
1192,0.0,5387.11,0.9,0.24
1193,0.9999,3853.55,0.9,3467.94
1194,0.0,3622.74,0.9,0.04
1195,0.0,4291.98,0.9,0.12
1196,0.0,3042.49,0.9,0.08
1197,0.0,1627.96,0.9,0.02
1198,0.0025,6082.03,0.9,13.91
1199,0.0,3154.43,0.9,0.06
1200,0.9999,7528.76,0.9,6775.39
1201,0.0,3507.21,0.9,0.04
1202,0.9999,6474.59,0.9,5826.67
1203,0.0,2528.62,0.9,0.03
1204,0.0,5224.63,0.9,0.07
1205,0.0,6566.58,0.9,0.12
1206,1e-04,7181.33,0.9,0.6
1207,0.0002,6075.82,0.9,1.08
1208,0.9999,3923.56,0.9,3530.91
1209,0.0,3284.62,0.9,0.05
1210,0.0,3362.3,0.9,0.07
1211,1e-04,2668.23,0.9,0.17
1212,0.0005,8403.78,0.9,4.14
1213,0.0,3245.49,0.9,0.04
1214,0.0,6168.56,0.9,0.14
1215,0.0,3137.33,0.9,0.13
1216,0.0,2725.96,0.9,0.02
1217,1e-04,5691.14,0.9,0.52
1218,0.9999,7018.66,0.9,6316.16
1219,0.0,5740.48,0.9,0.11
1220,0.0,3113.62,0.9,0.05
1221,0.0,3437.86,0.9,0.03
1222,0.0,2551.91,0.9,0.03
1223,0.0,3024.88,0.9,0.04
1224,0.0,2286.89,0.9,0.03
1225,0.0,5292.53,0.9,0.16
1226,0.0,3627.63,0.9,0.06
1227,0.0645,3827.9,0.9,222.37
1228,1e-04,3348.07,0.9,0.28
1229,0.0,5098.24,0.9,0.15
1230,0.9999,4329.21,0.9,3896.03
1231,0.0015,6543.48,0.9,8.92
1232,0.0002,4693.9,0.9,0.65
1233,0.8972,3381.61,0.9,2730.61
1234,0.0,3235.79,0.9,0.11
1235,0.0,5574.55,0.9,0.23
1236,0.9999,4951.08,0.9,4455.71
1237,0.0,3126.78,0.9,0.03
1238,0.0,5343.67,0.9,0.12
1239,0.0,3748.35,0.9,0.02
1240,0.0,4115.28,0.9,0.05
1241,0.0,2709.72,0.9,0.04
1242,0.9998,6434.16,0.9,5789.6
1243,0.0,4158.1,0.9,0.09
1244,0.0,2782.9,0.9,0.05
1245,0.0,2650.7,0.9,0.1
1246,0.0,2816.13,0.9,0.07
1247,0.0,4313.57,0.9,0.04
1248,0.0,4178.32,0.9,0.03
1249,0.069,4008.72,0.9,248.83
1250,0.0,2178.49,0.9,0.03
1251,0.0,3645.77,0.9,0.16
1252,1e-04,4577.44,0.9,0.23
1253,0.0,3249.63,0.9,0.04
1254,1e-04,2499.78,0.9,0.2
1255,0.9997,2075.98,0.9,1867.81
1256,0.9999,4713.5,0.9,4241.9
1257,1e-04,4478.13,0.9,0.29
1258,0.0,4112.91,0.9,0.05
1259,1e-04,2739.88,0.9,0.33
1260,0.0,4392.97,0.9,0.14
1261,0.0,3638.09,0.9,0.03
1262,0.0,4221.35,0.9,0.07
1263,0.0012,3778.1,0.9,3.96
1264,1e-04,6274.07,0.9,0.6
1265,0.0,4663.52,0.9,0.06
1266,0.0019,6243.67,0.9,10.44
1267,0.0,3988.81,0.9,0.03
1268,1e-04,5221.62,0.9,0.29
1269,0.0,2762.45,0.9,0.02
1270,0.0002,3557.45,0.9,0.58
1271,1e-04,2598.34,0.9,0.18
1272,1e-04,6903.8,0.9,0.61
1273,0.9999,5085.2,0.9,4576.16
1274,1e-04,5190.55,0.9,0.6
1275,0.0,5511.54,0.9,0.15
1276,0.9999,4717.91,0.9,4245.74
1277,0.0,3400.91,0.9,0.04
1278,0.0262,6699.74,0.9,157.78
1279,0.0,5793.51,0.9,0.18
1280,0.0,6226.25,0.9,0.14
1281,0.0,6495.31,0.9,0.25
1282,1e-04,2938.52,0.9,0.34
1283,0.0,3461.36,0.9,0.05
1284,0.0,1648.24,0.9,0.02
1285,0.0,3780.91,0.9,0.03
1286,0.9998,5368.33,0.9,4830.49
1287,1e-04,3648.07,0.9,0.22
1288,0.9998,2590.23,0.9,2330.68
1289,1e-04,3627.29,0.9,0.39
1290,0.0,4316.68,0.9,0.04
1291,1e-04,6028.38,0.9,0.58
1292,0.0,2491.89,0.9,0.03
1293,1e-04,2652.42,0.9,0.15
1294,0.4148,4423.18,0.9,1651.21
1295,0.0,3855.08,0.9,0.09
1296,1.0,5434.81,0.9,4891.18
1297,0.0,5835.85,0.9,0.13
1298,0.0,4813.55,0.9,0.06
1299,1.0,5444.33,0.9,4899.65
1300,0.0,4991.18,0.9,0.05
1301,0.9999,6589.11,0.9,5929.83
1302,0.0,3468.18,0.9,0.06
1303,0.0,3076.09,0.9,0.12
1304,0.0,3631.29,0.9,0.04
1305,1e-04,2725.76,0.9,0.24
1306,0.0,6894.77,0.9,0.3
1307,0.9997,3094.55,0.9,2784.34
1308,0.0,2222.47,0.9,0.03
1309,0.0,3604.08,0.9,0.14
1310,0.0,3783.94,0.9,0.09
1311,1e-04,5875.22,0.9,0.34
1312,0.0,1850.02,0.9,0.02
1313,0.0,3079.52,0.9,0.04
1314,0.0,5215.84,0.9,0.11
1315,0.0,2506.93,0.9,0.02
1316,1e-04,2784.24,0.9,0.17
1317,0.0,4791.48,0.9,0.06
1318,0.9999,3304.49,0.9,2973.89
1319,0.0,4459.34,0.9,0.05
1320,1e-04,6327.18,0.9,0.31
1321,0.0,4494.77,0.9,0.04
1322,0.0,4775.34,0.9,0.09
1323,0.0,2125.33,0.9,0.06
1324,0.0003,5275.83,0.9,1.49
1325,0.0674,2283.67,0.9,138.55
1326,0.9966,3935.65,0.9,3529.99
1327,0.0,3583.98,0.9,0.04
1328,0.0,3690.48,0.9,0.09
1329,0.0,3498.0,0.9,0.13
1330,0.0,5243.47,0.9,0.14
1331,0.0,4428.41,0.9,0.06
1332,0.7638,6487.61,0.9,4459.67
1333,0.0,3609.74,0.9,0.03
1334,0.0,5201.02,0.9,0.17
1335,0.9938,3828.03,0.9,3424.0
1336,0.006,5691.31,0.9,30.72
1337,1e-04,3945.64,0.9,0.3
1338,0.0,4734.72,0.9,0.06
1339,0.0221,4024.72,0.9,80.18
1340,0.0,3651.66,0.9,0.09
1341,0.0,3147.2,0.9,0.08
1342,0.8238,4103.91,0.9,3042.87
1343,0.0,7228.24,0.9,0.15
1344,1e-04,1492.42,0.9,0.07
1345,0.0,7099.85,0.9,0.16
1346,0.0,7508.17,0.9,0.2
1347,0.9999,3619.28,0.9,3257.12
1348,1e-04,3446.29,0.9,0.41
1349,0.0,5555.75,0.9,0.09
1350,0.0002,3148.24,0.9,0.67
1351,0.9999,4813.63,0.9,4331.89
1352,0.0,3366.89,0.9,0.03
1353,1e-04,3530.74,0.9,0.41
1354,0.0,4730.1,0.9,0.05
1355,0.0,3194.13,0.9,0.03
1356,1e-04,1943.62,0.9,0.19
1357,0.0,4109.64,0.9,0.1
1358,0.0,6315.66,0.9,0.16
1359,0.0,4607.4,0.9,0.05
1360,0.9999,5540.85,0.9,4986.41
1361,0.0002,3395.68,0.9,0.47
1362,0.0,5226.22,0.9,0.11
1363,0.0029,3065.85,0.9,8.0
1364,1e-04,4043.33,0.9,0.31
1365,0.0,4452.26,0.9,0.1
1366,0.0,5529.9,0.9,0.16
1367,0.0,2782.91,0.9,0.02
1368,1e-04,3305.34,0.9,0.19
1369,0.0002,4939.51,0.9,1.05
1370,0.992,3430.05,0.9,3062.47
1371,0.9975,1566.14,0.9,1405.94
1372,0.0,4752.25,0.9,0.06
1373,0.0,7117.69,0.9,0.19
1374,1.0,4302.28,0.9,3871.9
1375,0.0,1117.38,0.9,0.01
1376,0.0002,1003.55,0.9,0.14
1377,0.0,4224.6,0.9,0.07
1378,0.9999,6624.65,0.9,5961.46
1379,0.0,2555.76,0.9,0.02
1380,0.0,3472.2,0.9,0.09
1381,1e-04,4837.29,0.9,0.26
1382,0.0,2223.55,0.9,0.03
1383,0.0,5057.81,0.9,0.06
1384,0.0,3369.6,0.9,0.04
1385,0.0311,4748.34,0.9,132.76
1386,0.0,3754.79,0.9,0.05
1387,0.0,2686.24,0.9,0.03
1388,1e-04,6729.6,0.9,0.77
1389,0.0,4137.05,0.9,0.04
1390,1e-04,3832.91,0.9,0.26
1391,0.0,3544.59,0.9,0.1
1392,0.0,3502.9,0.9,0.05
1393,0.9998,4037.84,0.9,3633.44
1394,0.0,2886.03,0.9,0.04
1395,0.0,2625.79,0.9,0.05
1396,0.9996,5225.18,0.9,4700.87
1397,0.9995,5220.36,0.9,4696.0
1398,0.0,3617.92,0.9,0.1
1399,0.0006,3701.3,0.9,1.92
1400,0.9986,5814.92,0.9,5226.27
1401,0.0,3108.16,0.9,0.05
1402,1e-04,5790.63,0.9,0.27
1403,1e-04,5812.64,0.9,0.51
1404,0.9999,4092.34,0.9,3682.74
1405,0.0,2143.35,0.9,0.05
1406,0.0,5454.73,0.9,0.1
1407,0.9999,6863.98,0.9,6176.67
